tconst	averageRating	numVotes
tt0044763	3.8	19
tt0044764	6.6	183
tt0044765	5.7	442
tt0044766	6.4	120
tt0044767	5.6	24
tt0044768	6.1	37
tt0044769	6.6	126
tt0044770	6.3	81
tt0044772	6.4	86
tt0044773	5.8	35
tt0044774	6.2	1208
tt0044775	6.8	20
tt0044776	4.9	14
tt0044777	5.5	386
tt0044778	4.7	173
tt0044779	5.6	7
tt0044780	6.7	41
tt0044781	6.3	487
tt0044782	6.0	429
tt0044784	4.9	96
tt0044785	4.5	41
tt0044788	5.6	437
tt0044789	7.3	8786
tt0044790	6.6	54
tt0044791	6.3	17
tt0044792	7.2	11
tt0044793	6.2	245
tt0044794	5.2	17
tt0044795	5.8	180
tt0044796	6.0	207
tt0044797	6.9	327
tt0044798	5.7	77
tt0044799	7.7	58
tt0044800	6.5	47
tt0044801	5.2	52
tt0044802	6.2	36
tt0044803	6.3	14
tt0044804	6.2	93
tt0044805	7.1	13
tt0044806	4.1	12
tt0044808	4.8	23
tt0044809	5.0	57
tt0044810	5.5	76
tt0044811	7.0	3195
tt0044812	6.6	37
tt0044813	5.0	31
tt0044814	6.1	33
tt0044816	6.4	13
tt0044817	6.4	56
tt0044818	5.8	101
tt0044819	6.7	69
tt0044820	6.8	118
tt0044821	7.6	2812
tt0044822	6.2	17
tt0044823	7.8	62
tt0044824	6.0	112
tt0044825	6.4	1744
tt0044826	6.6	74
tt0044827	5.2	148
tt0044828	6.3	1023
tt0044829	7.5	16480
tt0044830	6.3	204
tt0044831	6.9	51
tt0044832	5.0	64
tt0044833	4.7	14
tt0044834	5.4	82
tt0044835	6.7	686
tt0044836	5.4	24
tt0044837	8.0	23366
tt0044838	6.2	168
tt0044839	7.2	391
tt0044840	6.9	351
tt0044841	7.5	752
tt0044842	6.9	504
tt0044843	7.5	1031
tt0044844	6.6	154
tt0044845	4.5	13
tt0044846	5.9	35
tt0044847	6.4	870
tt0044848	5.2	22
tt0044849	7.0	1399
tt0044850	5.8	232
tt0044851	6.2	2217
tt0044852	5.6	645
tt0044853	3.4	124
tt0044854	5.7	56
tt0044855	6.2	931
tt0044857	5.6	213
tt0044858	6.6	86
tt0044859	6.4	448
tt0044860	7.3	3977
tt0044861	6.4	242
tt0044862	6.7	687
tt0044863	6.6	4070
tt0044864	5.3	145
tt0044865	6.6	280
tt0044866	5.8	16
tt0044867	7.4	10
tt0044868	7.7	1302
tt0044869	7.0	8
tt0044870	5.6	67
tt0044871	6.3	945
tt0044872	6.0	857
tt0044873	6.3	26
tt0044874	8.3	30
tt0044876	7.2	11323
tt0044877	6.5	11
tt0044878	6.3	444
tt0044879	6.6	36
tt0044880	6.5	105
tt0044881	5.4	514
tt0044882	5.4	8
tt0044883	7.5	500
tt0044884	6.0	802
tt0044885	5.1	29
tt0044886	4.8	9
tt0044887	6.7	33
tt0044888	6.9	1746
tt0044890	6.7	50
tt0044891	7.1	169
tt0044892	6.8	48
tt0044893	6.3	491
tt0044894	7.7	9
tt0044896	6.7	1647
tt0044898	5.7	13
tt0044899	6.3	14
tt0044900	5.7	703
tt0044902	5.9	10
tt0044903	6.5	1921
tt0044905	6.7	1545
tt0044907	6.8	1168
tt0044908	6.2	366
tt0044909	7.2	351
tt0044910	5.4	29
tt0044911	6.6	92
tt0044912	6.1	110
tt0044913	6.6	182
tt0044914	6.6	32
tt0044915	5.6	52
tt0044916	6.9	16162
tt0044917	6.7	77
tt0044918	6.3	152
tt0044919	5.6	575
tt0044920	6.1	116
tt0044921	6.0	104
tt0044922	5.7	18
tt0044925	3.9	1043
tt0044926	7.0	7023
tt0044927	6.9	208
tt0044928	6.7	615
tt0044931	6.7	326
tt0044932	5.1	255
tt0044933	7.0	8
tt0044934	7.1	18
tt0044935	7.5	27
tt0044936	5.2	566
tt0044937	7.0	3611
tt0044938	6.4	497
tt0044939	6.6	231
tt0044940	6.6	426
tt0044941	5.6	735
tt0044942	6.1	170
tt0044943	4.9	138
tt0044944	5.9	155
tt0044945	5.9	17
tt0044946	3.8	16
tt0044948	6.3	34
tt0044949	8.0	37
tt0044951	6.0	28
tt0044952	7.9	247
tt0044953	7.3	13404
tt0044954	7.6	9423
tt0044955	5.9	185
tt0044956	6.3	33
tt0044957	6.7	69
tt0044958	7.9	4081
tt0044959	5.6	7
tt0044961	6.0	121
tt0044962	5.9	619
tt0044963	5.2	209
tt0044964	6.1	71
tt0044965	6.1	52
tt0044966	5.9	131
tt0044967	5.9	221
tt0044968	7.1	22
tt0044969	6.2	347
tt0044970	6.0	566
tt0044971	6.1	61
tt0044972	5.6	34
tt0044973	6.1	13
tt0044974	6.3	549
tt0044976	7.5	53
tt0044977	7.2	441
tt0044978	6.0	9
tt0044979	5.4	40
tt0044980	6.3	113
tt0044981	7.2	3245
tt0044982	7.6	4111
tt0044984	7.3	743
tt0044985	6.9	176
tt0044986	7.5	936
tt0044987	5.3	362
tt0044988	5.2	176
tt0044989	7.0	129
tt0044990	6.1	47
tt0044991	6.3	108
tt0044992	6.9	39
tt0044994	6.8	88
tt0044995	5.6	82
tt0044996	7.1	561
tt0044997	5.8	887
tt0044999	6.3	277
tt0045000	7.9	1568
tt0045001	4.4	47
tt0045002	6.9	1382
tt0045003	6.4	462
tt0045004	5.2	284
tt0045005	5.9	388
tt0045006	5.4	128
tt0045007	7.1	96
tt0045009	7.2	2106
tt0045010	6.5	40
tt0045011	5.5	121
tt0045012	6.9	6402
tt0045013	5.5	261
tt0045015	5.6	234
tt0045016	6.6	342
tt0045017	5.1	10
tt0045018	7.0	14
tt0045019	6.1	67
tt0045020	6.0	322
tt0045021	7.9	24
tt0045023	7.4	572
tt0045024	5.8	27
tt0045025	6.1	11
tt0045027	4.1	320
tt0045028	6.2	383
tt0045029	6.9	3257
tt0045030	6.9	690
tt0045031	5.5	40
tt0045032	5.1	19
tt0045033	5.7	172
tt0045034	7.5	5665
tt0045036	4.5	17
tt0045037	7.6	3798
tt0045038	6.4	858
tt0045039	6.2	1763
tt0045040	6.9	137
tt0045041	5.8	905
tt0045042	5.4	10
tt0045043	7.0	60
tt0045045	7.3	41
tt0045046	8.5	23
tt0045047	6.7	167
tt0045048	4.9	11
tt0045049	6.5	808
tt0045053	6.9	4191
tt0045054	7.3	188
tt0045055	6.4	11
tt0045056	7.0	2039
tt0045057	6.3	81
tt0045058	4.4	16
tt0045059	7.6	1011
tt0045060	6.6	136
tt0045061	7.7	44647
tt0045062	8.3	4934
tt0045063	7.0	1470
tt0045064	4.5	1267
tt0045065	6.7	54
tt0045066	6.8	309
tt0045067	5.9	191
tt0045068	5.4	146
tt0045070	6.8	5928
tt0045071	6.1	12
tt0045072	6.3	1018
tt0045073	4.8	1581
tt0045074	6.4	592
tt0045075	6.5	86
tt0045077	6.1	708
tt0045078	5.7	145
tt0045079	5.7	150
tt0045080	2.3	35
tt0045081	7.2	2806
tt0045082	6.4	597
tt0045083	6.7	210
tt0045084	7.6	308
tt0045086	6.1	271
tt0045087	6.9	222
tt0045089	6.4	67
tt0045090	7.7	266
tt0045091	6.3	883
tt0045092	6.3	372
tt0045093	6.0	123
tt0045094	6.4	5448
tt0045095	7.8	639
tt0045096	5.7	21
tt0045097	6.0	174
tt0045098	7.8	926
tt0045099	5.6	33
tt0045100	6.2	179
tt0045101	5.6	32
tt0045102	7.2	3273
tt0045104	5.4	103
tt0045106	5.1	176
tt0045107	5.8	131
tt0045108	5.4	38
tt0045109	6.6	1883
tt0045110	6.4	12
tt0045112	8.1	8076
tt0045113	7.1	29
tt0045114	6.8	11
tt0045115	6.2	152
tt0045116	7.1	74
tt0045117	5.6	120
tt0045118	5.7	29
tt0045119	6.0	340
tt0045120	6.3	10
tt0045121	6.5	19
tt0045122	6.8	136
tt0045123	6.0	759
tt0045124	7.4	3960
tt0045125	7.5	6674
tt0045126	6.3	269
tt0045127	6.9	129
tt0045128	5.6	280
tt0045129	5.2	47
tt0045130	5.1	3469
tt0045132	4.8	21
tt0045133	6.7	135
tt0045135	6.6	702
tt0045136	7.5	29
tt0045137	7.1	208
tt0045138	6.0	32
tt0045142	6.6	42
tt0045143	6.7	85
tt0045144	6.1	727
tt0045146	7.5	34
tt0045150	5.9	35
tt0045152	8.3	275030
tt0045154	7.4	21
tt0045155	5.7	614
tt0045156	6.2	211
tt0045157	4.7	14
tt0045158	6.5	809
tt0045159	5.9	100
tt0045160	6.9	406
tt0045161	7.1	4250
tt0045162	6.1	6285
tt0045163	6.8	301
tt0045164	6.8	32
tt0045165	6.5	89
tt0045166	6.9	31
tt0045167	6.8	289
tt0045168	5.1	106
tt0045169	6.5	8
tt0045171	6.2	410
tt0045172	6.0	75
tt0045173	6.5	258
tt0045174	6.4	475
tt0045175	5.8	967
tt0045176	7.5	43
tt0045177	6.8	2617
tt0045178	5.3	134
tt0045180	5.8	25
tt0045181	5.6	88
tt0045182	5.6	33
tt0045183	5.9	185
tt0045184	6.5	2519
tt0045185	6.1	67
tt0045186	7.0	4354
tt0045187	7.1	1018
tt0045188	5.3	143
tt0045189	6.0	156
tt0045190	6.9	1783
tt0045191	6.1	1018
tt0045192	6.7	1727
tt0045193	6.1	361
tt0045194	6.0	173
tt0045195	4.2	6
tt0045196	5.8	81
tt0045197	6.5	2626
tt0045198	6.6	576
tt0045199	6.1	469
tt0045200	7.3	295
tt0045201	7.3	1497
tt0045202	6.0	150
tt0045203	5.9	126
tt0045204	6.8	15
tt0045205	7.5	8239
tt0045206	6.4	13
tt0045207	6.6	13
tt0045208	7.5	622
tt0045209	7.5	700
tt0045210	7.2	9
tt0045212	4.6	17
tt0045213	6.5	41
tt0045214	5.7	34
tt0045216	6.2	790
tt0045217	6.4	23
tt0045218	5.7	176
tt0045219	5.8	55
tt0045220	5.7	584
tt0045221	5.5	25
tt0045222	6.6	525
tt0045223	4.0	259
tt0045224	6.6	42
tt0045226	7.0	201
tt0045227	6.8	31
tt0045229	5.3	213
tt0045230	6.7	1467
tt0045231	6.8	581
tt0045232	6.1	1242
tt0045233	7.2	408
tt0045234	5.9	37
tt0045235	5.6	198
tt0045236	7.2	320
tt0045237	5.8	129
tt0045238	7.1	49
tt0045239	6.4	304
tt0045241	5.1	65
tt0045242	7.3	93
tt0045243	6.1	199
tt0045244	6.3	206
tt0045245	7.0	9
tt0045246	6.5	41
tt0045247	7.1	742
tt0045248	6.6	407
tt0045249	6.1	164
tt0045250	6.2	51
tt0045251	7.5	9939
tt0045252	5.8	33
tt0045253	5.7	174
tt0045255	5.8	49
tt0045256	5.4	125
tt0045257	5.2	186
tt0045258	7.4	393
tt0045259	6.0	642
tt0045260	7.2	75
tt0045261	7.2	2433
tt0045262	7.7	1020
tt0045263	7.8	22
tt0045264	5.3	38
tt0045265	6.1	433
tt0045266	6.9	290
tt0045267	6.8	1937
tt0045268	6.3	118
tt0045269	7.1	658
tt0045270	6.8	520
tt0045271	6.9	548
tt0045272	6.4	26
tt0045273	6.5	21
tt0045274	8.1	29874
tt0045275	4.8	81
tt0045276	7.0	423
tt0045277	4.1	20
tt0045280	4.7	41
tt0045281	6.1	457
tt0045282	3.6	328
tt0045283	6.9	2791
tt0045284	5.4	44
tt0045285	6.4	74
tt0045286	7.4	26
tt0045288	5.4	24
tt0045289	7.4	14
tt0045290	6.0	24
tt0045291	7.5	628
tt0045293	7.0	275
tt0045294	6.5	1200
tt0045295	5.3	121
tt0045296	7.2	13190
tt0045297	4.8	16
tt0045300	5.9	292
tt0045301	5.8	119
tt0045302	6.8	711
tt0045303	6.1	36
tt0045304	6.8	59
tt0045305	6.1	115
tt0045306	6.3	190
tt0045307	7.0	355
tt0045308	6.4	129
tt0045309	5.7	641
tt0045311	5.8	38
tt0045312	6.3	344
tt0045314	6.6	355
tt0045315	7.9	2427
tt0045316	6.4	918
tt0045317	6.4	2488
tt0045318	5.3	27
tt0045319	4.9	12
tt0045320	6.7	20
tt0045321	5.8	19
tt0045323	6.1	1502
tt0045324	6.6	373
tt0045325	6.8	171
tt0045326	7.1	332
tt0045327	6.5	198
tt0045329	6.5	1179
tt0045330	5.8	214
tt0045331	5.3	348
tt0045332	6.5	1197
tt0045333	6.7	1553
tt0045334	6.6	691
tt0045336	6.2	40
tt0045337	6.1	82
tt0045338	5.7	61
tt0045339	6.8	2481
tt0045342	5.9	27
tt0045343	5.9	410
tt0045345	5.7	254
tt0045347	6.0	553
tt0045348	6.5	78
tt0045349	5.2	33
tt0045350	5.8	17
tt0045352	5.0	523
tt0045353	5.3	13
tt0045354	5.4	13
tt0045355	6.8	413
tt0045357	3.9	128
tt0045358	4.8	17
tt0045359	5.7	91
tt0045360	5.0	33
tt0045361	7.9	6921
tt0045362	6.6	17
tt0045363	6.1	14
tt0045364	4.3	16
tt0045370	6.6	11
tt0045372	7.4	46
tt0045373	7.3	276
tt0045374	7.2	22
tt0045376	7.3	81
tt0045378	6.7	50
tt0045379	7.2	37
tt0045380	7.8	40
tt0045382	5.7	244
tt0045383	7.1	31
tt0045385	8.2	83
tt0045386	5.7	10
tt0045387	7.8	18
tt0045390	9.2	15
tt0045395	6.7	459
tt0045397	7.9	177
tt0045398	6.6	54
tt0045399	7.2	15
tt0045403	6.9	12
tt0045405	6.0	15
tt0045406	8.0	487
tt0045407	7.3	364
tt0045408	7.8	66
tt0045409	7.4	331
tt0045410	7.1	1372
tt0045411	7.1	80
tt0045412	6.8	38
tt0045414	7.4	63
tt0045415	7.0	46
tt0045418	6.3	29
tt0045419	7.4	39
tt0045421	7.1	61
tt0045428	7.3	23
tt0045430	7.7	72
tt0045431	8.2	234
tt0045433	7.0	41
tt0045434	6.8	38
tt0045435	7.9	220
tt0045436	7.2	490
tt0045437	6.8	33
tt0045439	7.2	49
tt0045441	7.7	21
tt0045444	6.2	10
tt0045446	5.2	20
tt0045447	8.2	610
tt0045449	7.8	215
tt0045450	7.1	21
tt0045453	8.0	14
tt0045455	7.3	35
tt0045456	7.5	66
tt0045457	6.9	21
tt0045458	8.3	226
tt0045460	9.0	13
tt0045462	4.6	48
tt0045463	5.9	239
tt0045464	6.7	4755
tt0045465	7.4	3746
tt0045466	6.3	25
tt0045467	6.8	328
tt0045468	5.9	3741
tt0045469	6.4	5330
tt0045470	6.7	882
tt0045471	6.4	1617
tt0045472	5.3	62
tt0045473	7.2	268
tt0045475	8.1	11
tt0045476	7.1	14
tt0045477	5.7	587
tt0045478	6.7	339
tt0045479	6.1	867
tt0045480	5.3	112
tt0045481	6.2	111
tt0045482	7.4	19
tt0045483	5.3	286
tt0045485	6.5	117
tt0045486	5.0	83
tt0045487	6.6	518
tt0045488	7.1	36
tt0045489	4.6	19
tt0045490	5.8	324
tt0045491	5.0	234
tt0045492	7.0	2672
tt0045493	3.5	12
tt0045494	6.2	1174
tt0045495	4.2	55
tt0045496	6.2	46
tt0045497	6.9	22
tt0045498	6.0	239
tt0045499	5.1	108
tt0045501	5.2	9
tt0045502	5.9	639
tt0045504	6.5	1586
tt0045505	6.9	328
tt0045506	7.2	100
tt0045507	7.3	530
tt0045509	4.1	11
tt0045510	7.1	67
tt0045511	7.2	361
tt0045512	5.5	741
tt0045513	6.5	874
tt0045514	5.8	26
tt0045515	5.4	337
tt0045516	4.6	12
tt0045517	6.8	18
tt0045518	5.9	1701
tt0045520	6.0	30
tt0045521	4.9	16
tt0045522	5.0	28
tt0045524	5.2	24
tt0045525	6.9	197
tt0045526	6.8	47
tt0045527	6.6	75
tt0045528	7.3	55
tt0045529	6.6	158
tt0045531	5.8	268
tt0045532	6.1	68
tt0045533	5.7	482
tt0045534	5.8	1140
tt0045537	7.4	13285
tt0045538	6.0	9
tt0045539	5.3	159
tt0045540	6.9	61
tt0045541	6.2	142
tt0045542	5.5	9
tt0045543	6.7	213
tt0045544	5.9	1716
tt0045545	7.6	195
tt0045546	6.6	9351
tt0045547	6.1	412
tt0045548	5.9	39
tt0045549	6.0	81
tt0045550	7.4	1080
tt0045551	5.7	1705
tt0045552	6.8	72
tt0045553	4.5	163
tt0045554	7.9	5073
tt0045555	7.9	31397
tt0045556	6.0	534
tt0045557	6.8	5142
tt0045558	5.7	19
tt0045559	7.4	14
tt0045561	3.5	28
tt0045562	5.2	221
tt0045563	6.4	1309
tt0045564	6.8	6670
tt0045565	4.6	9
tt0045566	6.7	1952
tt0045567	6.4	20
tt0045569	6.1	156
tt0045570	4.4	68
tt0045571	6.7	333
tt0045572	7.8	12
tt0045573	5.9	118
tt0045574	6.1	691
tt0045575	4.2	36
tt0045576	7.5	13
tt0045577	5.6	145
tt0045578	6.7	869
tt0045580	5.8	190
tt0045581	3.8	36
tt0045582	5.0	19
tt0045583	6.9	371
tt0045585	8.0	3107
tt0045586	7.0	2627
tt0045588	7.3	256
tt0045589	6.4	2575
tt0045590	5.1	66
tt0045591	7.2	11714
tt0045592	6.7	1529
tt0045593	7.2	61
tt0045594	5.2	163
tt0045595	7.3	751
tt0045596	7.2	7
tt0045597	6.8	347
tt0045599	6.0	19
tt0045600	5.7	18
tt0045601	6.0	66
tt0045602	4.8	36
tt0045603	4.7	207
tt0045604	4.7	288
tt0045605	4.6	396
tt0045606	6.5	17
tt0045607	6.8	1877
tt0045608	6.8	134
tt0045609	3.9	2149
tt0045610	6.9	434
tt0045611	7.0	263
tt0045612	6.9	352
tt0045613	5.5	28
tt0045614	7.1	106
tt0045616	5.9	167
tt0045617	5.9	165
tt0045618	6.8	50
tt0045619	5.6	69
tt0045620	6.4	324
tt0045621	6.2	783
tt0045622	5.5	46
tt0045623	5.5	196
tt0045624	5.4	176
tt0045625	4.6	16
tt0045626	6.5	224
tt0045627	6.8	162
tt0045628	5.4	195
tt0045629	5.6	45
tt0045630	5.4	773
tt0045631	6.7	1750
tt0045632	6.0	508
tt0045633	6.3	345
tt0045634	6.0	66
tt0045635	6.3	163
tt0045636	6.1	556
tt0045637	6.2	803
tt0045638	5.1	97
tt0045639	6.1	21
tt0045641	6.0	53
tt0045643	7.1	140
tt0045644	5.7	433
tt0045645	5.5	419
tt0045646	7.3	1036
tt0045647	6.9	89
tt0045650	4.6	36
tt0045651	5.7	55
tt0045652	6.2	931
tt0045653	6.2	239
tt0045654	7.3	1176
tt0045655	3.2	973
tt0045656	5.5	234
tt0045658	4.5	168
tt0045659	7.4	5864
tt0045660	6.6	63
tt0045661	6.1	698
tt0045662	6.7	29
tt0045664	6.2	308
tt0045665	6.8	232
tt0045666	6.9	58
tt0045667	6.6	19
tt0045668	3.4	263
tt0045669	6.9	2905
tt0045670	6.2	1236
tt0045671	4.6	68
tt0045672	6.7	297
tt0045673	7.5	1435
tt0045674	5.9	345
tt0045675	5.3	323
tt0045677	6.8	20
tt0045678	5.5	419
tt0045679	6.7	5505
tt0045680	6.1	549
tt0045681	6.6	241
tt0045682	6.3	1216
tt0045684	5.4	525
tt0045686	6.2	51
tt0045687	4.7	118
tt0045691	6.9	39
tt0045692	5.5	10
tt0045693	8.3	2422
tt0045694	5.8	65
tt0045695	5.9	201
tt0045696	7.0	1017
tt0045697	8.0	1683
tt0045698	6.7	200
tt0045699	5.9	1790
tt0045700	6.5	182
tt0045702	5.5	171
tt0045703	6.6	48
tt0045704	5.4	177
tt0045705	5.4	238
tt0045706	5.9	2300
tt0045707	5.4	10
tt0045708	8.6	9804
tt0045709	8.1	6673
tt0045710	8.1	3745
tt0045711	6.7	12
tt0045712	4.8	375
tt0045713	3.9	20
tt0045714	4.8	108
tt0045715	4.7	21
tt0045716	5.3	312
tt0045717	6.7	178
tt0045718	6.2	871
tt0045719	6.9	1864
tt0045720	5.7	214
tt0045721	5.6	18
tt0045723	5.3	19
tt0045724	5.5	20
tt0045725	5.7	86
tt0045726	6.8	70
tt0045727	7.1	14
tt0045728	6.4	391
tt0045729	6.1	28
tt0045730	5.9	328
tt0045731	7.4	354
tt0045732	4.7	41
tt0045734	6.1	73
tt0045735	6.7	480
tt0045736	5.7	168
tt0045737	6.6	3332
tt0045738	7.5	103
tt0045739	7.7	42
tt0045742	6.1	18
tt0045743	5.8	441
tt0045744	4.7	33
tt0045745	6.1	526
tt0045746	5.1	20
tt0045747	6.0	29
tt0045748	5.8	40
tt0045749	5.2	15
tt0045750	6.2	605
tt0045751	5.8	92
tt0045752	5.3	197
tt0045753	4.4	35
tt0045754	5.0	204
tt0045755	5.9	147
tt0045756	7.0	517
tt0045757	6.7	461
tt0045758	5.3	14719
tt0045759	6.4	75
tt0045760	6.2	11
tt0045761	3.8	17
tt0045762	7.6	77
tt0045763	5.7	213
tt0045764	6.3	23
tt0045765	5.3	213
tt0045766	5.9	83
tt0045767	5.0	9
tt0045769	6.6	260
tt0045771	5.2	68
tt0045772	5.9	85
tt0045773	3.3	20
tt0045774	5.3	388
tt0045775	6.4	27
tt0045776	6.1	187
tt0045778	6.7	287
tt0045779	6.8	469
tt0045780	6.3	548
tt0045781	3.6	9
tt0045782	6.5	700
tt0045783	5.4	294
tt0045784	5.1	336
tt0045785	5.8	293
tt0045786	7.4	817
tt0045787	5.9	937
tt0045788	7.2	323
tt0045789	6.3	427
tt0045790	6.0	7
tt0045791	5.8	80
tt0045792	5.9	36
tt0045793	7.6	53160
tt0045794	6.2	10
tt0045795	6.4	12
tt0045796	7.2	206
tt0045797	8.0	53
tt0045799	6.3	156
tt0045800	3.5	14
tt0045801	6.5	119
tt0045802	7.4	357
tt0045803	5.5	33
tt0045804	4.7	41
tt0045807	6.9	202
tt0045808	7.0	3635
tt0045810	7.1	45794
tt0045814	7.6	2558
tt0045815	6.4	324
tt0045816	5.6	887
tt0045817	5.8	157
tt0045818	6.5	122
tt0045819	5.7	176
tt0045820	6.7	115
tt0045821	6.4	136
tt0045822	6.3	926
tt0045823	5.1	30
tt0045824	6.8	1458
tt0045825	6.6	633
tt0045826	4.3	9520
tt0045827	5.9	383
tt0045828	5.6	883
tt0045829	6.2	108
tt0045830	2.5	17
tt0045831	7.5	402
tt0045833	6.2	24
tt0045836	6.7	60
tt0045837	5.9	314
tt0045838	6.0	147
tt0045839	6.9	289
tt0045840	4.7	120
tt0045841	5.5	391
tt0045843	7.0	95
tt0045844	4.5	75
tt0045845	5.8	430
tt0045846	6.0	1902
tt0045847	6.6	1450
tt0045848	7.4	7797
tt0045850	4.9	46
tt0045852	5.8	19
tt0045853	7.4	8
tt0045854	5.6	288
tt0045855	6.1	152
tt0045856	6.5	13
tt0045857	7.5	567
tt0045858	5.0	57
tt0045860	5.2	22
tt0045861	6.5	82
tt0045863	6.4	161
tt0045864	5.6	41
tt0045865	4.7	8
tt0045866	5.8	454
tt0045869	6.6	39
tt0045870	4.3	47
tt0045871	6.2	14
tt0045872	5.3	14
tt0045873	5.8	195
tt0045874	7.4	13
tt0045875	7.5	735
tt0045876	6.1	1525
tt0045877	6.9	11308
tt0045879	5.1	24
tt0045880	7.3	199
tt0045881	3.9	31
tt0045882	5.7	90
tt0045883	7.0	13302
tt0045884	6.4	85
tt0045885	5.4	42
tt0045886	6.8	3893
tt0045887	6.1	285
tt0045888	7.0	21514
tt0045889	6.4	164
tt0045890	6.6	557
tt0045891	6.8	26085
tt0045892	6.7	551
tt0045894	5.2	66
tt0045895	5.3	9
tt0045897	7.2	24616
tt0045898	6.2	242
tt0045899	6.5	1117
tt0045900	6.2	330
tt0045901	5.8	113
tt0045902	6.1	745
tt0045903	7.0	107
tt0045904	6.0	14
tt0045905	6.4	34
tt0045906	6.1	11
tt0045907	7.0	1723
tt0045909	6.6	44
tt0045910	6.8	269
tt0045911	7.0	2011
tt0045912	7.3	31
tt0045913	4.9	25
tt0045914	5.9	39
tt0045916	6.7	11
tt0045917	6.3	9886
tt0045918	6.5	52
tt0045919	6.8	3995
tt0045920	6.5	12302
tt0045921	6.4	344
tt0045922	5.4	92
tt0045923	4.0	16
tt0045924	5.6	281
tt0045925	6.5	255
tt0045926	6.2	381
tt0045927	5.7	173
tt0045929	5.9	15
tt0045930	4.2	16
tt0045931	5.8	563
tt0045932	6.7	2633
tt0045933	6.3	59
tt0045934	7.7	1161
tt0045935	7.1	4639
tt0045936	5.8	417
tt0045937	7.4	1769
tt0045938	5.1	19
tt0045941	6.4	844
tt0045942	6.2	214
tt0045943	7.2	13733
tt0045945	5.8	139
tt0045946	7.5	1028
tt0045947	5.5	13
tt0045948	5.5	41
tt0045949	5.4	22
tt0045950	5.6	41
tt0045951	5.3	23
tt0045952	6.0	19
tt0045953	6.7	26
tt0045954	5.8	869
tt0045955	5.5	54
tt0045956	5.9	119
tt0045957	7.5	236
tt0045958	6.5	497
tt0045959	4.9	307
tt0045960	6.9	201
tt0045961	6.3	965
tt0045962	7.7	784
tt0045963	7.0	7108
tt0045964	6.0	46
tt0045966	6.2	4261
tt0045967	5.3	52
tt0045969	6.6	7
tt0045970	4.9	28
tt0045971	6.7	61
tt0045973	7.0	190
tt0045975	6.1	19
tt0045976	7.4	9
tt0045977	5.4	57
tt0045978	4.4	36
tt0045979	6.0	26
tt0045980	6.4	99
tt0045981	6.6	792
tt0045982	6.1	141
tt0045984	6.1	261
tt0045986	6.5	600
tt0045987	6.5	128
tt0045988	5.4	612
tt0045989	5.7	90
tt0045991	6.1	1035
tt0045992	6.3	1520
tt0045993	5.6	241
tt0045994	6.1	10
tt0045995	5.8	476
tt0045996	5.4	35
tt0045997	7.1	837
tt0045998	6.8	10
tt0045999	6.9	737
tt0046000	7.2	4261
tt0046001	5.6	784
tt0046002	6.1	1075
tt0046003	6.8	331
tt0046004	7.5	3180
tt0046005	6.8	665
tt0046006	7.1	593
tt0046007	5.4	46
tt0046008	7.3	1851
tt0046009	6.5	610
tt0046010	7.2	360
tt0046011	6.3	370
tt0046012	5.3	96
tt0046013	5.4	374
tt0046014	5.8	109
tt0046015	7.5	12
tt0046016	5.5	44
tt0046017	4.5	71
tt0046019	6.4	30
tt0046020	6.6	598
tt0046021	5.2	80
tt0046022	7.9	11774
tt0046023	7.3	65
tt0046024	5.7	235
tt0046025	5.2	20
tt0046026	5.8	2134
tt0046027	6.2	124
tt0046028	3.9	12
tt0046029	6.5	2128
tt0046030	5.6	181
tt0046031	7.0	2777
tt0046032	6.5	23
tt0046034	6.3	832
tt0046035	6.4	2293
tt0046036	6.2	908
tt0046037	7.2	10
tt0046038	6.1	22
tt0046039	5.9	93
tt0046040	7.2	1983
tt0046041	5.7	255
tt0046043	8.0	63
tt0046044	5.8	12
tt0046045	5.6	281
tt0046046	6.8	160
tt0046047	5.7	67
tt0046048	7.1	37
tt0046049	6.0	136
tt0046050	5.7	102
tt0046051	6.8	731
tt0046053	6.5	26
tt0046054	6.4	1893
tt0046055	7.1	42
tt0046056	6.8	190
tt0046057	5.8	1381
tt0046058	5.5	118
tt0046059	5.9	161
tt0046060	5.9	298
tt0046061	6.7	35
tt0046062	5.5	55
tt0046063	6.5	38
tt0046064	6.4	359
tt0046065	3.7	404
tt0046066	2.7	1998
tt0046067	6.2	67
tt0046069	6.8	15
tt0046070	3.8	6
tt0046071	3.9	82
tt0046072	6.8	4492
tt0046073	4.9	23
tt0046075	4.0	9
tt0046076	5.9	1827
tt0046078	7.6	1016
tt0046079	5.5	161
tt0046080	6.6	914
tt0046081	6.9	504
tt0046083	6.6	7
tt0046084	5.7	26
tt0046085	6.6	9630
tt0046086	6.0	58
tt0046087	6.1	970
tt0046088	6.4	86
tt0046089	3.2	7
tt0046090	4.5	58
tt0046091	5.8	162
tt0046092	5.7	19
tt0046093	7.1	15
tt0046094	6.7	2656
tt0046095	5.8	832
tt0046096	6.3	28
tt0046097	2.8	506
tt0046098	7.6	400
tt0046099	5.0	29
tt0046100	4.2	34
tt0046101	7.5	452
tt0046103	6.2	27
tt0046105	5.8	49
tt0046106	5.2	242
tt0046107	6.8	327
tt0046108	7.0	29
tt0046109	5.8	95
tt0046110	5.7	25
tt0046111	6.8	9
tt0046112	5.9	21
tt0046113	6.3	193
